KO_ID,Description
K00001,"E1.1.1.1, adh | alcohol dehydrogenase"
K15158,"GAL11, MED15 | mediator of RNA polymerase II transcription subunit 15, fungi type"
K15160,"SIN4, MED16 | mediator of RNA polymerase II transcription subunit 16, fungi type"
K15172,"SUPT5H, SPT5 | transcription elongation factor SPT5"
K15174,PAF1 | RNA polymerase II-associated factor 1
K15176,CTR9 | RNA polymerase-associated protein CTR9
K15177,LEO1 | RNA polymerase-associated protein LEO1
K15178,RTF1 | RNA polymerase-associated protein RTF1
K15192,"BTAF1, MOT1 | TATA-binding protein-associated factor"
K15193,"SPTY2D1, SPT2 | protein SPT2"
K15201,"GTP3C3, TFC4 | general transcription factor 3C polypeptide 3 (transcription factor C subunit 4)"
K15202,"GTF3C5, TFC1 | general transcription factor 3C polypeptide 5 (transcription factor C subunit 1)"
K15204,TFC3 | transcription factor C subunit 3
K15206,TFC7 | transcription factor C subunit 7
K15207,TFC8 | transcription factor C subunit 8
K15223,"UAF30, SPP27 | upstream activation factor subunit UAF30"
K15225,TTF1 | transcription termination factor 1
K15255,PIF1 | ATP-dependent DNA helicase PIF1
K15256,cmoA | tRNA (cmo5U34)-methyltransferase
K15257,cmoB | tRNA (mo5U34)-methyltransferase
K15261,PARP10_14_15 | poly [ADP-ribose] polymerase 10/14/15
K15268,eamA | O-acetylserine/cysteine efflux transporter
K15269,pecM | probable blue pigment (indigoidine) exporter
K15271,"HFM1, MER3 | ATP-dependent DNA helicase HFM1/MER3"
K15275,"SLC35B1 | solute carrier family 35 (UDP-galactose transporter), member B1"
K15292,"STXBP1, MUNC18-1 | syntaxin-binding protein 1"
K15303,AKR7 | aflatoxin B1 aldehyde reductase
K15306,RANBP1 | Ran-binding protein 1
K15312,pksH | polyketide biosynthesis enoyl-CoA hydratase PksH
K15313,pksI | polyketide biosynthesis enoyl-CoA hydratase PksI
K15323,TSEN34 | tRNA-splicing endonuclease subunit Sen34
K15326,TSEN54 | tRNA-splicing endonuclease subunit Sen54
K15329,"pksE | trans-AT polyketide synthase, acyltransferase and oxidoreductase domains"
K15333,"TRM3, TARBP1 | tRNA guanosine-2'-O-methyltransferase"
K15334,"NCL1, TRM4 | multisite-specific tRNA:(cytosine-C5)-methyltransferase"
K15339,YEN1 | holliday junction resolvase YEN1
K15340,"DCLRE1A, SNM1A, PSO2 | DNA cross-link repair 1A protein"
K15342,cas1 | CRISP-associated protein Cas1
K15355,K15355 | malonyl CoA-acyl carrier protein transacylase
K15356,"VRG4, GONST1 | GDP-mannose transporter"
K15358,ena | enamidase
K15371,GDH2 | glutamate dehydrogenase
K15372,toa | taurine---2-oxoglutarate transaminase
K15383,K15383 | MtN3 and saliva related transmembrane protein
K15396,trmJ | tRNA (cytidine32/uridine32-2'-O)-methyltransferase
K15414,"C1QBP | complement component 1 Q subcomponent-binding protein, mitochondrial"
K15427,"SIT4, PPH1 | serine/threonine-protein phosphatase PP1-1"
K15428,DUG1 | Cys-Gly metallodipeptidase DUG1
K15429,"TRM5, TRMT5 | tRNA (guanine37-N1)-methyltransferase"
K15430,"TRM11, TRMT11 | tRNA (guanine10-N2)-methyltransferase"
K15437,"AIMP1, ARC1 | aminoacyl tRNA synthase complex-interacting multifunctional protein 1"
K15440,"TAD1, ADAT1 | tRNA-specific adenosine deaminase 1"
K15443,"TRM82, WDR4 | tRNA (guanine-N(7)-)-methyltransferase subunit TRM82"
K15445,"TRMT10A, TRM10, RG9MTD2 | tRNA (guanine9-N1)-methyltransferase"
K15446,"TRM13, CCDC76 | tRNA:m4X modification enzyme"
K15448,"TRM112, TRMT112 | multifunctional methyltransferase subunit TRM112"
K15449,TYW1 | tRNA wybutosine-synthesizing protein 1
K15451,"PPM2, LCMT2, TYW4 | tRNA wybutosine-synthesizing protein 4 [EC:2.1.1.290 2.3.1.231]"
K15457,SAP155 | SIT4-associating protein SAP155
K15458,SAP185_190 | SIT4-associating protein SAP185/190
K15460,"yfiC, trmX | tRNA1Val (adenine37-N6)-methyltransferase"
K15461,mnmC | tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
K15463,RIT1 | tRNA A64-2'-O-ribosylphosphate transferase
K15505,RAD5 | DNA repair protein RAD5
K15510,fgd1 | coenzyme F420-dependent glucose-6-phosphate dehydrogenase
K15511,"boxA | benzoyl-CoA 2,3-epoxidase subunit A"
K15513,boxC | benzoyl-CoA-dihydrodiol lyase
K15515,sauS | sulfoacetaldehyde dehydrogenase
K15518,dgk | deoxyguanosine kinase
K15519,dck | deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]
K15520,mshD | mycothiol synthase
K15521,mshA | D-inositol-3-phosphate glycosyltransferase
K15524,mngB | mannosylglycerate hydrolase
K15525,mshB | N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase
K15526,mshC | L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
K15527,K15527 | cysteate synthase
K15531,rexA | oligosaccharide reducing-end xylanase
K15532,"yteR, yesR | unsaturated rhamnogalacturonyl hydrolase"
K15533,"K15533 | 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase"
K15534,K15534 | beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
K15536,cybC | soluble cytochrome b562
K15539,rodZ | cytoskeleton protein RodZ
K15540,ecpD | chaperone protein EcpD
K15541,MPE1 | protein MPE1
K15542,PFS2 | polyadenylation factor subunit 2
K15543,REF2 | RNA end formation protein 2
K15544,SSU72 | RNA polymerase II subunit A C-terminal domain phosphatase SSU72
K15545,mlc | transcriptional regulator of PTS gene
K15546,"boxR, bzdR | XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator"
K15547,mdtO | multidrug resistance protein MdtO
K15548,aaeA | p-hydroxybenzoic acid efflux pump subunit AaeA
K15549,"mdtN | membrane fusion protein, multidrug efflux system"
K15550,"mdtP | outer membrane protein, multidrug efflux system"
K15551,tauA | taurine transport system substrate-binding protein
K15552,tauC | taurine transport system permease protein
K15553,ssuA | sulfonate transport system substrate-binding protein
K15554,ssuC | sulfonate transport system permease protein
K15555,ssuB | sulfonate transport system ATP-binding protein
K15559,RTT103 | regulator of Ty1 transposition protein 103
K15560,NRD1 | protein NRD1
K15561,NAB3 | nuclear polyadenylated RNA-binding protein 3
K15562,"BUR1, SGV1 | serine/threonine-protein kinase BUR1 [EC:2.7.11.22 2.7.11.23]"
K15565,CTK3 | CTD kinase subunit gamma
K15576,"nrtA, nasF, cynA | nitrate/nitrite transport system substrate-binding protein"
K15577,"nrtB, nasE, cynB | nitrate/nitrite transport system permease protein"
K15578,"nrtC, nasD | nitrate/nitrite transport system ATP-binding protein"
K15580,"oppA, mppA | oligopeptide transport system substrate-binding protein"
K15581,oppB | oligopeptide transport system permease protein
K15582,oppC | oligopeptide transport system permease protein
K15583,oppD | oligopeptide transport system ATP-binding protein
K15584,nikA | nickel transport system substrate-binding protein
K15585,nikB | nickel transport system permease protein
K15586,nikC | nickel transport system permease protein
K15587,nikD | nickel transport system ATP-binding protein
K15598,thiY | putative hydroxymethylpyrimidine transport system substrate-binding protein
K15599,thiX | putative hydroxymethylpyrimidine transport system permease protein
K15600,thiZ | putative hydroxymethylpyrimidine transport system ATP-binding protein
K15616,EYA1 | eyes absent homolog 1
K15629,CYP152A | fatty-acid peroxygenase
K15632,cfr | 23S rRNA (adenine-C8)-methyltransferase
K15633,"gpmI | 2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
K15634,gpmB | probable phosphoglycerate mutase
K15635,"apgM | 2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
K15640,"K15640, phoE | uncharacterized phosphatase"
K15652,asbF | 3-dehydroshikimate dehydratase
K15654,"srfAA, lchAA | surfactin family lipopeptide synthetase A"
K15660,"ofaC, arfC | arthrofactin-type cyclic lipopeptide synthetase C"
K15662,"ituB, mycB, bmyB | iturin family lipopeptide synthetase B"
K15663,"ituC, mycC, bmyC | iturin family lipopeptide synthetase C"
K15666,"K15666, ppsC, fenE | fengycin family lipopeptide synthetase C"
K15667,"K15667, ppsD, fenA | fengycin family lipopeptide synthetase D"
K15669,hddC | D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
K15721,fyuA | pesticin/yersiniabactin receptor
K15722,cedA | cell division activator
K15723,syd | SecY interacting protein Syd
K15724,erpA | iron-sulfur cluster insertion protein
K15725,"czcC | outer membrane protein, cobalt-zinc-cadmium efflux system"
K15726,czcA | cobalt-zinc-cadmium resistance protein CzcA
K15727,"czcB | membrane fusion protein, cobalt-zinc-cadmium efflux system"
K15728,LPIN | phosphatidate phosphatase LPIN
K15732,"CTDP1, FCP1 | RNA polymerase II subunit A C-terminal domain phosphatase"
K15733,E1.11.1.19 | dye decolorizing peroxidase
K15734,SDR16C5 | all-trans-retinol dehydrogenase (NAD+)
K15735,"csiR | GntR family transcriptional regulator, carbon starvation induced regulator"
K15736,lhgO | L-2-hydroxyglutarate oxidase
K15737,csiD | protein CsiD
K15738,uup | ABC transport systemATP-binding/permease protein
K15739,"vanB, vanA, vanD | D-alanine---(R)-lactate ligase"
K15770,"cycB, ganO | arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein"
K15771,ganP | arabinogalactan oligomer / maltooligosaccharide transport system permease protein
K15772,ganQ | arabinogalactan oligomer / maltooligosaccharide transport system permease protein
K15773,hipB | HTH-type transcriptional regulator / antitoxin HipB
K15777,"DOPA | 4,5-DOPA dioxygenase extradiol"
K15778,pmm-pgm | phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
K15780,tilS-hprT | bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]
K15781,serB-plsC | putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase [EC:3.1.3.3 2.3.1.51]
K15784,"doeB | N2-acetyl-L-2,4-diaminobutanoate deacetylase"
K15791,DHKTD1 | probable 2-oxoglutarate dehydrogenase E1 component DHKTD1
K15792,murEF | murE/murF fusion protein [EC:6.3.2.13 6.3.2.10]
K15827,hycB | formate hydrogenlyase subunit 2
K15828,hycC | formate hydrogenlyase subunit 3
K15829,hycD | formate hydrogenlyase subunit 4
K15830,hycE | formate hydrogenlyase subunit 5
K15831,hycF | formate hydrogenlyase subunit 6
K15832,hycG | formate hydrogenlyase subunit 7
K15833,hycA | formate hydrogenlyase regulatory protein HycA
K15834,hycH | formate hydrogenlyase maturation protein HycH
K15835,"murR | RpiR family transcriptional regulator, murPQ operon repressor"
K15836,fhlA | formate hydrogenlyase transcriptional activator
K15855,"csxA | exo-1,4-beta-D-glucosaminidase"
K15856,rmd | GDP-4-dehydro-6-deoxy-D-mannose reductase
K15859,"SKN7 | osomolarity two-component system, response regulator SKN7"
K15862,ccoNO | cytochrome c oxidase cbb3-type subunit I/II
K15866,"paaG | 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase"
K15868,baiB | bile acid-coenzyme A ligase
K15876,nrfH | cytochrome c nitrite reductase small subunit
K15888,"uppS, cpdS | tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific]"
K15894,"pseB | UDP-N-acetylglucosamine 4,6-dehydratase"
K15895,"pseC | UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase"
K15896,"pseH | UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase"
K15897,"pseG | UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase"
K15898,"pseI, neuB3 | pseudaminic acid synthase"
K15899,pseF | pseudaminic acid cytidylyltransferase
K15904,kae1-bud32 | bifunctional N6-L-threonylcarbamoyladenine synthase / protein kinase Bud32 [EC:2.3.1.234 2.7.11.1]
K15910,pglE | UDP-N-acetylbacillosamine transaminase
K15912,"pglF | UDP-N-acetyl-D-glucosamine 4,6-dehydratase"
K15913,pglD | UDP-N-acetylbacillosamine N-acetyltransferase
K15914,"pglA | N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase"
K15915,"pglC | undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase"
K15916,pgi-pmi | glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8]
K15918,GLYK | D-glycerate 3-kinase
K15921,xynD | arabinoxylan arabinofuranohydrolase
K15922,yihQ | sulfoquinovosidase
K15923,"AXY8, FUC95A, afcA | alpha-L-fucosidase 2"
K15924,"xynC | glucuronoarabinoxylan endo-1,4-beta-xylanase"
K15973,"mhqR | MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor"
K15974,"emrR, mprA | MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB"
K15975,K15975 | glyoxalase family protein
K15977,K15977 | putative oxidoreductase
K15981,CYP125A | cholest-4-en-3-one 26-monooxygenase
K15982,kshA | 3-ketosteroid 9alpha-monooxygenase subunit A
K15983,kshB | 3-ketosteroid 9alpha-monooxygenase subunit B
K15984,rsmJ | 16S rRNA (guanine1516-N2)-methyltransferase
K15986,ppaC | manganese-dependent inorganic pyrophosphatase
K15987,hppA | K(+)-stimulated pyrophosphate-energized sodium pump
K16011,"algA, xanB, rfbA, wbpW, pslB | mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]"
K16012,"cydC | ATP-binding cassette, subfamily C, bacterial CydC"
K16013,"cydD | ATP-binding cassette, subfamily C, bacterial CydD"
K16014,"cydCD | ATP-binding cassette, subfamily C, bacterial CydCD"
K16041,nleA | non-LEE-encoded effector NleA
K16042,nleH | non-LEE-encoded effector NleH
K16043,iolX | scyllo-inositol 2-dehydrogenase (NAD+)
K16047,"hsaA | 3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase"
K16048,"hsaB | 3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase reductase component"
K16049,"hsaC | 3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase"
K16050,"hsaD | 4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase"
K16051,tesI | 3-oxo-5alpha-steroid 4-dehydrogenase
K16052,"ynaI, mscMJ | MscS family membrane protein"
K16053,"ybdG, mscM | miniconductance mechanosensitive channel"
K16055,TPS | trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
K16066,ydfG | 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]
K16073,"ALR, MNR | magnesium transporter"
K16074,zntB | zinc transporter
K16075,"MRS2, MFM1 | magnesium transporter"
K16076,"nmpC, ompD | outer membrane porin protein LC"
K16077,scrY | sucrose porin
K16078,ail | attachment invasion locus protein
K16087,"TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR | hemoglobin/transferrin/lactoferrin receptor protein"
K16088,"TC.FEV.OM1, fhuE, fpvA, fptA | outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid"
K16089,"TC.FEV.OM2, cirA, cfrA, hmuR | outer membrane receptor for ferrienterochelin and colicins"
K16090,fiu | catecholate siderophore receptor
K16091,fecA | Fe(3+) dicitrate transport protein
K16092,btuB | vitamin B12 transporter
K16093,bacA | bacitracin synthase 1
K16094,bacB | bacitracin synthase 2
K16119,licA | lichenysin synthetase A
K16123,tycB | tyrocidine synthetase II
K16124,tycC | tyrocidine synthetase III
K16135,"dmlR | LysR family transcriptional regulator, transcriptional activator for dmlA"
K16136,"malI | LacI family transcriptional regulator, maltose regulon regulatory protein"
K16137,"nemR | TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon"
K16138,"uidR | TetR/AcrR family transcriptional regulator, repressor for uid operon"
K16139,"uidB, gusB | glucuronide carrier protein"
K16140,"uidC, gusC | putative glucuronide porin"
K16146,pep2 | maltokinase
K16147,glgE | starch synthase (maltosyl-transferring)
K16148,glgM | alpha-maltose-1-phosphate synthase
K16149,"K16149 | 1,4-alpha-glucan branching enzyme"
K16152,hasR | heme acquisition protein HasR
K16153,K16153 | glycogen phosphorylase/synthase [EC:2.4.1.1 2.4.1.11]
K16163,K16163 | maleylpyruvate isomerase
K16164,K16164 | acylpyruvate hydrolase
K16165,nagK | fumarylpyruvate hydrolase
K16169,pbuX | xanthine permease
K16171,faaH | fumarylacetoacetate (FAA) hydrolase
K16176,mtmB | methylamine---corrinoid protein Co-methyltransferase
K16178,mtbB | dimethylamine---corrinoid protein Co-methyltransferase
K16179,mtbC | dimethylamine corrinoid protein
K16180,pylB | methylornithine synthase
K16181,pylC | pyrrolysine biosynthesis protein PylC
K16182,pylD | pyrrolysine biosynthesis protein PylD
K16188,ytpB | tetraprenyl-beta-curcumene synthase
K16190,GLCAK | glucuronokinase
K16196,EIF2AK4 | eukaryotic translation initiation factor 2-alpha kinase 4
K16199,dppE | dipeptide transport system substrate-binding protein
K16200,dppB1 | dipeptide transport system permease protein
K16201,dppC | dipeptide transport system permease protein
K16202,dppD | dipeptide transport system ATP-binding protein
K16203,dppA1 | D-amino peptidase
K16209,"lacS, galP, rafP | lactose/raffinose/galactose permease"
K16210,"togT, rhiT | oligogalacturonide transporter"
K16211,"malY, malT | maltose/moltooligosaccharide transporter"
K16212,mgp | 4-O-beta-D-mannosyl-D-glucose phosphorylase
K16213,"cbe, mbe | cellobiose epimerase"
K16214,pezT | UDP-N-acetylglucosamine kinase
K16234,hutT | histidine transporter
K16235,mmuP | S-methylmethionine transporter
K16237,aroP | aromatic amino acid permease
K16238,"eat, eutP | ethanolamine permease"
K16243,"dmpL, poxC | Phenol hydroxylase P1 protein"
K16245,"dmpO, poxE | phenol hydroxylase P4 protein"
K16248,"gutA, gutP | probable glucitol transport protein GutA"
K16261,YAT | yeast amino acid transporter
K16263,yjeH | amino acid efflux transporter
K16264,"czcD, zitB | cobalt-zinc-cadmium efflux system protein"
K16267,zipB | zinc and cadmium transporter
K16291,"erfK | L,D-transpeptidase ErfK/SrfK"
K16301,efeB | deferrochelatase/peroxidase EfeB
K16302,CNNM | metal transporter CNNM
K16306,"K16306 | fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]"
K16319,"andAc | anthranilate 1,2-dioxygenase large subunit"
K16321,gntP | high-affinity gluconate transporter
