KO_ID,Description
K00001,"E1.1.1.1, adh | alcohol dehydrogenase"
K17225,soxC | sulfane dehydrogenase subunit SoxC
K17226,soxY | sulfur-oxidizing protein SoxY
K17227,soxZ | sulfur-oxidizing protein SoxZ
K17228,sfnG | dimethylsulfone monooxygenase
K17229,fccB | sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
K17234,araN | arabinosaccharide transport system substrate-binding protein
K17235,araP | arabinosaccharide transport system permease protein
K17236,araQ | arabinosaccharide transport system permease protein
K17240,inoK | inositol-phosphate transport system ATP-binding protein
K17241,"aguE | alpha-1,4-digalacturonate transport system substrate-binding protein"
K17242,"aguF | alpha-1,4-digalacturonate transport system permease protein"
K17243,"aguG | alpha-1,4-digalacturonate transport system permease protein"
K17244,chiE | putative chitobiose transport system substrate-binding protein
K17245,chiF | putative chitobiose transport system permease protein
K17246,chiG | putative chitobiose transport system permease protein
K17247,msrQ | methionine sulfoxide reductase heme-binding subunit
K17248,"pglJ | N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase"
K17249,"pglH | GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase"
K17250,"pglI | GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase"
K17251,pglB | undecaprenyl-diphosphooligosaccharide---protein glycotransferase
K17260,"ACTR2, ARP2 | actin-related protein 2"
K17267,COPG | coatomer subunit gamma
K17268,COPE | coatomer subunit epsilon
K17275,PLS1 | plastin-1
K17279,REEP5_6 | receptor expression-enhancing protein 5/6
K17285,SELENBP1 | selenium-binding protein 1
K17292,TBCA | tubulin-specific chaperone A
K17297,TSPAN15 | tetraspanin-15
K17309,PLVAP | plasmalemma vesicle-associated protein
K17315,"gtsA, glcE | glucose/mannose transport system substrate-binding protein"
K17316,"gtsB, glcF | glucose/mannose transport system permease protein"
K17317,"gtsC, glcG | glucose/mannose transport system permease protein"
K17318,"K17318, lplA | putative aldouronate transport system substrate-binding protein"
K17319,lplB | putative aldouronate transport system permease protein
K17320,lplC | putative aldouronate transport system permease protein
K17321,glpV | glycerol transport system substrate-binding protein
K17322,"K17322, glpP | glycerol transport system permease protein"
K17323,glpQ | glycerol transport system permease protein
K17324,glpS | glycerol transport system ATP-binding protein
K17325,"K17325, glpT | glycerol transport system ATP-binding protein"
K17329,"dasA | N,N'-diacetylchitobiose transport system substrate-binding protein"
K17330,"dasB | N,N'-diacetylchitobiose transport system permease protein"
K17331,"dasC | N,N'-diacetylchitobiose transport system permease protein"
K17341,HMCN | hemicentin
K17359,TSPAN32 | tetraspanin-32
K17363,urdA | urocanate reductase
K17398,DNMT3A | DNA (cytosine-5)-methyltransferase 3A
K17422,MRPL41 | large subunit ribosomal protein L41
K17441,"ZFPM1, FOG1 | zinc finger protein ZFPM1"
K17462,yrrT | putative AdoMet-dependent methyltransferase
K17464,"PTS-Dga-EIIA, dgaA | PTS system, D-glucosaminate-specific IIA component"
K17465,"PTS-Dga-EIIB, dgaB | PTS system, D-glucosaminate-specific IIB component"
K17466,"PTS-Dga-EIIC, dgaC | PTS system, D-glucosaminate-specific IIC component"
K17467,"PTS-Dga-EIID, dgaD | PTS system, D-glucosaminate-specific IID component"
K17468,dgaE | D-glucosaminate-6-phosphate ammonia-lyase
K17472,"cymR | Rrf2 family transcriptional regulator, cysteine metabolism repressor"
K17481,MYO16 | myosin XVI
K17488,mptA | GTP cyclohydrolase IV
K17489,E2.1.3.1-12S | methylmalonyl-CoA carboxyltransferase 12S subunit
K17490,E2.1.3.1-1.3S | methylmalonyl-CoA carboxyltransferase 1.3S subunit
K17494,CSRNP | cysteine/serine-rich nuclear protein
K17498,"SPN1, IWS1 | transcription factor SPN1"
K17505,"PPM1K, PP2CM | protein phosphatase 1K"
K17511,YRK | proto-oncogene tyrosine-protein kinase YRK
K17535,TNNI3K | serine/threonine-protein kinase TNNI3K
K17544,TBCK | TBC domain-containing protein kinase-like protein
K17547,SGK196 | glycoprotein-mannosyl O6-kinase
K17550,"PPP1R7, SDS22 | protein phosphatase 1 regulatory subunit 7"
K17570,HYDIN | hydrocephalus-inducing protein
K17576,"PPP1R37, LRRC68 | protein phosphatase 1 regulatory subunit 37"
K17580,CASC1 | cancer susceptibility candidate protein 1
K17583,NOM1 | nucleolar MIF4G domain-containing protein 1
K17595,SPATA2 | spermatogenesis-associated protein 2
K17598,SYTL | synaptotagmin-like protein
K17599,TMEM132 | transmembrane protein 132
K17600,VPS54 | vacuolar protein sorting-associated protein 54
K17601,WDR81 | WD repeat-containing protein 81
K17608,STRN1_3_4 | striatin 1/3/4
K17623,HDHD1 | pseudouridine 5'-phosphatase
K17624,"engCP, engBF, endoEF | endo-alpha-N-acetylgalactosaminidase"
K17640,"bxlR | LacI family transcriptional regulator, xylobiose transport system transcriptional regulator"
K17655,MRPP3 | mitochondrial ribonuclease P protein 3
K17662,"CBP3, UQCC | cytochrome b pre-mRNA-processing protein 3"
K17675,"SUPV3L1, SUV3 | ATP-dependent RNA helicase SUPV3L1/SUV3"
K17677,IRC3 | ATP-dependent helicase IRC3
K17680,PEO1 | twinkle protein
K17686,"copA, ATP7 | Cu+-exporting ATPase"
K17690,CYP3A5 | cytochrome P450 family 3 subfamily A polypeptide 5
K17713,bamB | outer membrane protein assembly factor BamB
K17716,capD | UDP-glucose 4-epimerase
K17722,preT | dihydropyrimidine dehydrogenase (NAD+) subunit PreT
K17723,preA | dihydropyrimidine dehydrogenase (NAD+) subunit PreA
K17725,ETHE1 | sulfur dioxygenase
K17726,CYP4F2_3 | leukotriene-B4 20-monooxygenase / phylloquinone omega-hydroxylase [EC:1.14.13.30 1.14.13.194]
K17733,cwlK | peptidoglycan LD-endopeptidase CwlK
K17734,aprX | serine protease AprX
K17735,"lcdH, cdhA | carnitine 3-dehydrogenase"
K17736,"cdhR | AraC family transcriptional regulator, carnitine catabolism transcriptional activator"
K17737,"dhcR | LysR family transcriptional regulator, carnitine catabolism transcriptional activator"
K17738,ARD | D-arabinitol 2-dehydrogenase
K17751,MYH6_7 | myosin heavy chain 6/7
K17752,rsbT | serine/threonine-protein kinase RsbT
K17755,codA | choline oxidase
K17758,nnr | ADP-dependent NAD(P)H-hydrate dehydratase
K17759,"AIBP, nnrE | NAD(P)H-hydrate epimerase"
K17760,"qheDH, qbdA | quinohemoprotein ethanol dehydrogenase"
K17795,TIM17 | mitochondrial import inner membrane translocase subunit TIM17
K17810,asl | D-aspartate ligase
K17816,"NUDT1, MTH1 | 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56]"
K17820,DHX33 | ATP-dependent RNA helicase DHX33
K17828,pyrDI | dihydroorotate dehydrogenase (NAD+) catalytic subunit
K17829,ccrA | crotonyl-CoA reductase
K17830,GGR | digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]
K17836,penP | beta-lactamase class A
K17837,"bla2, blm, ccrA, blaB | metallo-beta-lactamase class B"
K17838,oxa | beta-lactamase class D
K17840,aac2-I | aminoglycoside 2'-N-acetyltransferase I
K17850,"ampR | LysR family transcriptional regulator, regulator of gene expression of beta-lactamase"
K17865,croR | 3-hydroxybutyryl-CoA dehydratase
K17870,nox1 | NADH oxidase (H2O2-forming)
K17881,aadB | aminoglycoside 2''-adenylyltransferase
K17882,"aadD, knt | kanamycin nucleotidyltransferase"
K17883,mtr | mycothione reductase
K17884,E2.7.8.39 | archaetidylinositol phosphate synthase
K17887,"SNX25, MDM1 | sorting nexin-25"
K17898,"oraE | D-ornithine 4,5-aminomutase subunit beta"
K17899,"oraS | D-ornithine 4,5-aminomutase subunit alpha"
K17910,aphD | aminoglycoside 2''-phosphotransferase
K17919,SNX4 | sorting nexin-4
K17920,SNX5_6_32 | sorting nexin-5/6/32
K17935,SNX29 | sorting nexin-29
K17938,"sbmA, bacA | peptide/bleomycin uptake transporter"
K17947,wbiB | dTDP-L-rhamnose 4-epimerase
K17948,nanM | N-acetylneuraminate epimerase
K17950,cuyA | L-cysteate sulfo-lyase
K17967,UGO1 | mitochondrial fusion and transport protein UGO1
K17969,"FIS1, TTC11, MDV2 | mitochondrial fission 1 protein"
K17989,"SDS, SDH, CHA1 | L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]"
K17992,hndB | NADP-reducing hydrogenase subunit HndB
K18007,hoxY | NAD-reducing hydrogenase small subunit
K18008,hydA | [NiFe] hydrogenase small subunit
K18009,"budC | meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]"
K18011,"kamE | beta-lysine 5,6-aminomutase beta subunit"
K18012,"kdd | L-erythro-3,5-diaminohexanoate dehydrogenase"
K18013,kce | 3-keto-5-aminohexanoate cleavage enzyme
K18014,kal | 3-aminobutyryl-CoA ammonia-lyase
K18024,PTPN12_18_22 | tyrosine-protein phosphatase non-receptor type 12/18/22
K18028,"nicX | 2,5-dihydroxypyridine 5,6-dioxygenase"
K18029,nicA | nicotinate dehydrogenase subunit A
K18030,nicB | nicotinate dehydrogenase subunit B
K18068,"pht3 | phthalate 4,5-dioxygenase"
K18069,"pht2 | phthalate 4,5-dioxygenase reductase component"
K18083,MTMR6_7_8 | myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95]
K18093,oprD | imipenem/basic amino acid-specific outer membrane pore
K18094,"mexX, amrA | membrane fusion protein, multidrug efflux system"
K18095,"mexY, amrB | multidrug efflux pump"
K18104,"abcA, bmrA | ATP-binding cassette, subfamily B, bacterial AbcA/BmrA"
K18118,"aarC, cat1 | succinyl-CoA:acetate CoA-transferase"
K18119,sucD | succinate-semialdehyde dehydrogenase
K18120,"4hbD, abfH | 4-hydroxybutyrate dehydrogenase"
K18122,"cat2, abfT | 4-hydroxybutyrate CoA-transferase"
K18123,HOGA1 | 4-hydroxy-2-oxoglutarate aldolase
K18133,"K18133, porB | major outer membrane protein P.IB"
K18136,"acrR | TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor"
K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB | multidrug efflux pump"
K18139,"oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC | outer membrane protein, multidrug efflux system"
K18143,"adeS | two-component system, OmpR family, sensor histidine kinase AdeS"
K18144,"adeR | two-component system, OmpR family, response regulator AdeR"
K18145,"adeA | membrane fusion protein, multidrug efflux system"
K18146,adeB | multidrug efflux pump
K18148,rtcB | release factor H-coupled RctB family protein
K18153,nga | NAD+ glycohydrolase
K18158,NCA2 | nuclear control of ATPase protein 2
K18197,yesW | rhamnogalacturonan endolyase
K18199,inhA | cyclohexyl-isocyanide hydratase
K18209,tfrA | fumarate reductase (CoM/CoB) subunit A
K18210,tfrB | fumarate reductase (CoM/CoB) subunit B
K18214,"tetP_A, tet40 | MFS transporter, DHA3 family, tetracycline resistance protein"
K18216,"steA, tetA46 | ATP-binding cassette, subfamily B, tetracycline resistant protein"
K18217,"steB, tetB46 | ATP-binding cassette, subfamily B, tetracycline resistant protein"
K18220,"tetM, tetO | ribosomal protection tetracycline resistance protein"
K18221,"tetX | tetracycline 11a-monooxygenase, tetracycline resistance protein"
K18223,prmA | propane 2-monooxygenase large subunit
K18224,prmC | propane 2-monooxygenase small subunit
K18225,prmB | propane monooxygenase reductase component
K18230,"tylC, oleB, carA, srmB | macrolide transport system ATP-binding/permease protein"
K18231,"msrA, vmlR | macrolide transport system ATP-binding/permease protein"
K18232,oleC4 | oleandomycin transport system ATP-binding protein
K18233,oleC5 | oleandomycin transport system permease protein
K18234,vat | virginiamycin A acetyltransferase
K18235,vgb | virginiamycin B lyase
K18236,"lnuB_F, lin | lincosamide nucleotidyltransferase B/F"
K18237,"K18237 | ribose 1,5-bisphosphate isomerase"
K18240,XanB2 | chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]
K18242,nagG | salicylate 5-hydroxylase large subunit
K18243,nagH | salicylate 5-hydroxylase small subunit
K18244,mmgC | acyl-CoA dehydrogenase
K18248,"andAb | anthranilate 1,2-dioxygenase ferredoxin component"
K18263,"ADGRV1, GPR98, USH2C | G-protein coupled receptor 98"
K18267,NEB | nebulin
K18277,tmm | trimethylamine monooxygenase
K18284,K18284 | adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]
K18285,mqnE | aminodeoxyfutalosine synthase
K18286,add | aminodeoxyfutalosine deaminase
K18288,ict-Y | itaconate CoA-transferase
K18289,ict-P | itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]
K18291,ich-P | itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
K18292,E4.1.3.25 | (S)-citramalyl-CoA lyase
K18294,"nfxB | TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor"
K18295,"mexC | membrane fusion protein, multidrug efflux system"
K18296,mexD | multidrug efflux pump
K18299,mexF | multidrug efflux pump
K18300,"oprN | outer membrane protein, multidrug efflux system"
K18301,"mexL | TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor"
K18302,"mexJ | membrane fusion protein, multidrug efflux system"
K18303,mexK | multidrug efflux pump
K18307,mexI | multidrug efflux pump
K18308,"opmD | outer membrane protein, multidrug efflux system"
K18320,"IS15, IS26 | transposase, IS6 family"
K18330,hndA | NADP-reducing hydrogenase subunit HndA
K18331,hndC | NADP-reducing hydrogenase subunit HndC
K18332,hndD | NADP-reducing hydrogenase subunit HndD
K18333,K18333 | L-fucose dehydrogenase
K18334,fucD | L-fuconate dehydratase
K18335,K18335 | 2-keto-3-deoxy-L-fuconate dehydrogenase
K18337,LRA1 | L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]
K18344,"vanRB, vanR, vanRD | two-component system, OmpR family, response regulator VanR"
K18345,"vanSB, vanS, vanSD | two-component system, OmpR family, sensor histidine kinase VanS"
K18346,vanW | vancomycin resistance protein VanW
K18347,vanH | D-specific alpha-keto acid dehydrogenase
K18348,vanT | serine/alanine racemase [EC:5.1.1.18 5.1.1.1]
K18349,"vanRC, vanRE, vanRG | two-component system, OmpR family, response regulator VanR"
K18350,"vanSC, vanSE, vanSG | two-component system, OmpR family, sensor histidine kinase VanS"
K18351,"vanSAc | two-component system, OmpR family, sensor histidine kinase VanS"
K18364,"bphH, xylJ, tesE | 2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]"
K18365,"bphI, xylK, nahM, tesG | 4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]"
K18366,"bphJ, xylQ, nahO, tesF | acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]"
K18369,adh2 | alcohol dehydrogenase
K18382,adh1 | NAD+-dependent secondary alcohol dehydrogenase Adh1
K18383,K18383 | trans-feruloyl-CoA hydratase / vanillin synthase [EC:4.2.1.101 4.1.2.41]
K18384,L3HYPDH | trans-L-3-hydroxyproline dehydratase
K18407,TDRD5 | tudor domain-containing protein 5
K18412,"TNRC6, GW182 | trinucleotide repeat-containing gene 6 protein"
K18423,"CSE1, CAS, XPO2 | exportin-2 (importin alpha re-exporter)"
K18425,dhaa | 3-hydroxy-D-aspartate aldolase
K18427,hpdB | 4-hydroxyphenylacetate decarboxylase large subunit
K18428,hpdC | 4-hydroxyphenylacetate decarboxylase small subunit
K18429,"legG, neuC2 | GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing)"
K18430,"legI, neuB2 | N,N'-diacetyllegionaminate synthase"
K18431,"legF, ptmB | CMP-N,N'-diacetyllegionaminic acid synthase"
K18434,virD2 | type IV secretion system T-DNA border endonuclease VirD2
K18442,"ARFGEF, BIG | brefeldin A-inhibited guanine nucleotide-exchange protein"
K18446,ygiF | triphosphatase
K18449,"PRUNE2, BMCC1 | prune homolog 2"
K18455,mca | mycothiol S-conjugate amidase
K18456,E3.5.4.32 | 8-oxoguanine deaminase
K18457,laaA | L-proline amide hydrolase
K18459,gpuA | guanidinopropionase
K18468,VPS35 | vacuolar protein sorting-associated protein 35
K18471,ydjG | methylglyoxal reductase
K18472,accD6 | acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3]
K18473,fabY | acetoacetyl-[acyl-carrier protein] synthase
K18474,fabM | trans-2-decenoyl-[acyl-carrier protein] isomerase
K18475,fliB | lysine-N-methylase
K18476,"tetR | TetR/AcrR family transcriptional regulator, tetracycline repressor protein"
K18478,yihV | sulfofructose kinase
K18479,yihS | sulfoquinovose isomerase
K18480,linN | cholesterol transport system auxiliary component
K18481,mas | Mce-associated membrane protein
K18532,"AK6, FAP7 | adenylate kinase"
K18540,ramA | (R)-amidase
K18546,sprC | streptogrisin C
K18552,"cmlA, cmlB, floR | MFS transporter, DHA1 family, florfenicol/chloramphenicol resistance protein"
K18553,"cmlR, cmx | MFS transporter, DHA1 family, chloramphenicol resistance protein"
K18554,cpt | chloramphenicol 3-O phosphotransferase
K18555,"qnr, mcbG | fluoroquinolone resistance protein"
K18567,"pbuE | MFS transporter, DHA1 family, purine base/nucleoside efflux pump"
K18574,ptpA | Xaa-Xaa-Pro tripeptidyl-peptidase
K18581,ugl | unsaturated chondroitin disaccharide hydrolase
K18586,COQ4 | ubiquinone biosynthesis protein COQ4
K18587,COQ9 | ubiquinone biosynthesis protein COQ9
K18588,COQ10 | coenzyme Q-binding protein COQ10
K18589,"dfrA1, dhfr | dihydrofolate reductase (trimethoprim resistance protein)"
K18590,"dfrA12, dhfr | dihydrofolate reductase (trimethoprim resistance protein)"
